player_name,champion_name,role,games_played,wins,win_rate
Doran,Yone,TOP,1,0,0.0
Doran,Zaahen,TOP,2,2,1.0
DuDu,Aatrox,TOP,8,0,0.0
DuDu,Ambessa,TOP,18,3,0.16666666666666666
DuDu,Gwen,TOP,5,0,0.0
DuDu,Jayce,TOP,6,1,0.16666666666666666
DuDu,K'Sante,TOP,6,1,0.1666666666666666
DuDu,Kennen,TOP,1,1,1.0
DuDu,Rumble,TOP,19,3,0.15789473684210525
DuDu,Sion,TOP,11,2,0.18181818181818182
DuDu,Yone,TOP,1,0,0.0
Duro,Alistar,SUPPORT,15,13,0.8666666666666667
Duro,Bard,SUPPORT,6,3,0.5
Duro,Blitzcrank,SUPPORT,6,5,0.8333333333333334
Duro,Braum,SUPPORT,11,9,0.8181818181818182
Duro,Leona,SUPPORT,10,7,0.7
Duro,Nami,SUPPORT,2,2,1.0
Duro,Nautilus,SUPPORT,10,9,0.9
Duro,Neeko,SUPPORT,10,10,1.0
Duro,Pantheon,SUPPORT,1,1,1.0
Duro,Rakan,SUPPORT,21,19,0.9047619047619048
Duro,Rell,SUPPORT,17,15,0.8823529411764706
Duro,Renata Glasc,SUPPORT,5,4,0.8
Duro,Seraphine,SUPPORT,1,1,1.0
Elk,Aphelios,ADC,1,0,0.0
Elk,Ashe,ADC,1,1,1.0
Elk,Caitlyn,ADC,1,1,1.0
Elk,Cassiopeia,ADC,3,2,0.6666666666666666
Elk,Corki,ADC,1,0,0.0
Elk,Ezreal,ADC,20,11,0.55
Elk,Jhin,ADC,14,9,0.6428571428571429
Elk,Kai'Sa,ADC,11,8,0.7272727272727273
Elk,Kalista,ADC,8,6,0.75
Elk,Lucian,ADC,8,5,0.625
Elk,Miss Fortune,ADC,10,7,0.7
Elk,Sivir,ADC,10,8,0.8
Elk,Varus,ADC,15,9,0.6
Elk,Xayah,ADC,19,15,0.7894736842105263
Elk,Yunara,ADC,9,5,0.5555555555555556
Elk,Zeri,ADC,1,1,1.0
Elyoya,Jayce,JUNGLE,1,1,1.0
Elyoya,Naafiri,JUNGLE,6,6,1.0
Elyoya,Pantheon,JUNGLE,11,7,0.6363636363636364
Elyoya,Poppy,JUNGLE,6,5,0.8333333333333334
Elyoya,Sejuani,JUNGLE,8,5,0.625
Elyoya,Skarner,JUNGLE,6,2,0.3333333333333333
Elyoya,Trundle,JUNGLE,1,0,0.0
Elyoya,Vi,JUNGLE,11,8,0.7272727272727273
Elyoya,Wukong,JUNGLE,5,4,0.8
Elyoya,Xin Zhao,JUNGLE,10,6,0.6
Empyros,Ambessa,TOP,1,1,1.0
Empyros,Renekton,TOP,1,0,0.0
Empyros,Rumble,TOP,2,2,1.0
Erha,Alistar,SUPPORT,10,5,0.5
Erha,Bard,SUPPORT,1,0,0.0
Erha,Blitzcrank,SUPPORT,1,0,0.0
Erha,Braum,SUPPORT,2,0,0.0
Erha,Elise,SUPPORT,1,1,1.0
Erha,Leona,SUPPORT,2,1,0.5
Erha,Lulu,SUPPORT,1,0,0.0
Erha,Nautilus,SUPPORT,2,2,1.0
Erha,Neeko,SUPPORT,2,2,1.0
Erha,Pantheon,SUPPORT,2,0,0.0
Erha,Poppy,SUPPORT,2,2,1.0
Erha,Rakan,SUPPORT,8,4,0.5
Erha,Rell,SUPPORT,8,4,0.5
Erha,Renata Glasc,SUPPORT,6,3,0.5
Erha,Thresh,SUPPORT,1,0,0.0
Eyla,Alistar,UNKNOWN,9,4,0.4444444444444444
Eyla,Bard,UNKNOWN,6,2,0.3333333333333333
Eyla,Braum,UNKNOWN,5,4,0.8
Eyla,Leona,UNKNOWN,5,1,0.2
Eyla,Nautilus,UNKNOWN,6,3,0.5
Eyla,Neeko,UNKNOWN,5,4,0.8
Eyla,Rakan,UNKNOWN,12,7,0.5833333333333334
Eyla,Rell,UNKNOWN,6,5,0.8333333333333334
Eyla,Renata Glasc,UNKNOWN,5,3,0.6
FBI,Corki,ADC,7,5,0.7142857142857143
FBI,Ezreal,ADC,5,4,0.8
FBI,Jhin,ADC,9,3,0.3333333333333333
FBI,Jinx,ADC,1,0,0.0
FBI,Kai'Sa,ADC,6,4,0.6666666666666666
FBI,Miss Fortune,ADC,7,4,0.5714285714285714
FBI,Smolder,ADC,5,1,0.2
FBI,Varus,ADC,6,6,1.0
Faker,Ahri,MID,8,5,0.625
Faker,Akali,MID,1,1,1.0
Faker,Annie,MID,6,5,0.8333333333333334
Faker,Aurora,MID,2,1,0.5
Faker,Azir,MID,12,11,0.9166666666666666
Faker,Corki,MID,1,1,1.0
Faker,Galio,MID,14,10,0.7142857142857143
Faker,Jayce,MID,1,1,1.0
Faker,Lissandra,MID,1,1,1.0
Faker,Neeko,MID,1,0,0.0
Faker,Orianna,MID,13,8,0.6153846153846154
Faker,Ryze,MID,17,11,0.6470588235294118
Faker,Sylas,MID,7,4,0.5714285714285714
Faker,Taliyah,MID,8,6,0.75
Faker,Viktor,MID,18,12,0.6666666666666666
Faker,Yone,MID,1,0,0.0
Feather,Alistar,SUPPORT,19,7,0.3684210526315789
Feather,Braum,SUPPORT,10,3,0.3
Feather,Karma,SUPPORT,5,2,0.4
Feather,Leona,SUPPORT,9,4,0.4444444444444444
Feather,Lulu,SUPPORT,6,3,0.5
Feather,Nami,SUPPORT,6,1,0.16666666666666666
Feather,Nautilus,SUPPORT,19,5,0.2631578947368421
Feather,Neeko,SUPPORT,5,1,0.2
Feather,Rakan,SUPPORT,10,2,0.2
Feather,Rell,SUPPORT,7,0,0.0
Feather,Seraphine,SUPPORT,1,0,0.0
Fisher,Aurora,UNKNOWN,5,3,0.6
Fisher,Corki,UNKNOWN,6,2,0.3333333333333333
Fisher,Yone,UNKNOWN,8,4,0.5
Flandre,Ambessa,TOP,8,7,0.875
Flandre,Aurora,TOP,11,7,0.6363636363636364
Flandre,Gnar,TOP,5,4,0.8
Flandre,Gwen,TOP,10,7,0.7
Flandre,Jayce,TOP,11,8,0.7272727272727273
Flandre,K'Sante,TOP,5,4,0.8
Flandre,Ornn,TOP,9,7,0.7777777777777778
Flandre,Poppy,TOP,1,1,1.0
Flandre,Renekton,TOP,7,6,0.8571428571428571
Flandre,Rumble,TOP,17,11,0.6470588235294118
Flandre,Sion,TOP,28,19,0.6785714285714286
Flandre,Yorick,TOP,10,8,0.8
Flandre,Zaahen,TOP,1,1,1.0
Fleshy,Alistar,SUPPORT,1,0,0.0
Fleshy,Nautilus,SUPPORT,1,0,0.0
Fleshy,Neeko,SUPPORT,1,1,1.0
Fleshy,Pantheon,SUPPORT,1,1,1.0
Fleshy,Rakan,SUPPORT,2,2,1.0
Fudge,Ambessa,TOP,8,4,0.5
Fudge,Gnar,TOP,1,0,0.0
Fudge,Jayce,TOP,5,2,0.4
Fudge,Malphite,TOP,1,0,0.0
Fudge,Renekton,TOP,1,0,0.0
Fudge,Rumble,TOP,7,3,0.4285714285714285
Fudge,Sion,TOP,6,2,0.3333333333333333
Fuuu,Ahri,UNKNOWN,5,0,0.0
Fuuu,Azir,UNKNOWN,5,0,0.0
GALA,Aphelios,ADC,2,2,1.0
GALA,Corki,ADC,11,5,0.45454545454545453
GALA,Ezreal,ADC,16,8,0.5
GALA,Jhin,ADC,14,6,0.42857142857142855
GALA,Kai'Sa,ADC,16,13,0.8125
GALA,Kalista,ADC,7,6,0.8571428571428571
GALA,Lucian,ADC,9,6,0.6666666666666666
GALA,Miss Fortune,ADC,12,5,0.4166666666666667
GALA,Sivir,ADC,10,7,0.7
GALA,Varus,ADC,19,14,0.7368421052631579
GALA,Xayah,ADC,12,7,0.5833333333333334
GALA,Yunara,ADC,9,7,0.7777777777777778
GALA,Ziggs,ADC,2,1,0.5
GIDEON,Elise,JUNGLE,2,1,0.5
GIDEON,Nocturne,JUNGLE,3,0,0.0
GIDEON,Pantheon,JUNGLE,3,1,0.3333333333333333
GIDEON,Sejuani,JUNGLE,1,0,0.0
GIDEON,Sylas,JUNGLE,1,1,1.0
GIDEON,Trundle,JUNGLE,2,2,1.0
GIDEON,Vi,JUNGLE,2,0,0.0
GIDEON,Wukong,JUNGLE,1,0,0.0
Gakgos,Sion,TOP,1,1,1.0
Gakgos,Volibear,TOP,1,1,1.0
Grevthar,Viktor,UNKNOWN,5,2,0.4
Grizzly,Ekko,JUNGLE,1,0,0.0
Grizzly,Malphite,JUNGLE,1,0,0.0
Grizzly,Nocturne,JUNGLE,1,1,1.0
Grizzly,Trundle,JUNGLE,1,1,1.0
Grizzly,Vi,JUNGLE,1,0,0.0
Grizzly,Viego,JUNGLE,1,0,0.0
Grizzly,Wukong,JUNGLE,1,0,0.0
Gryffinn,Volibear,JUNGLE,1,1,1.0
Gryffinn,Wukong,JUNGLE,1,1,1.0
Guigo,Aatrox,UNKNOWN,6,3,0.5
Guigo,Gwen,UNKNOWN,6,2,0.3333333333333333
Guigo,K'Sante,UNKNOWN,6,2,0.3333333333333333
Guigo,Rumble,UNKNOWN,6,3,0.5
Guigo,Sion,UNKNOWN,5,1,0.2
Gumayusi,Aphelios,ADC,1,0,0.0
Gumayusi,Corki,ADC,9,5,0.5555555555555556
Gumayusi,Jhin,ADC,18,12,0.6666666666666666
Gumayusi,Lucian,ADC,11,7,0.6363636363636364
Gumayusi,Miss Fortune,ADC,7,5,0.7142857142857143
Gumayusi,Sivir,ADC,10,8,0.8
Gumayusi,Varus,ADC,11,6,0.5454545454545454
Gumayusi,Xayah,ADC,13,10,0.7692307692307693
Gumayusi,Yunara,ADC,1,0,0.0
Gumayusi,Ziggs,ADC,2,1,0.5
Guwon,Malphite,JUNGLE,2,2,1.0
Guwon,Pantheon,JUNGLE,1,0,0.0
Guwon,Qiyana,JUNGLE,3,2,0.6666666666666666
Guwon,Sejuani,JUNGLE,1,1,1.0
Guwon,Vi,JUNGLE,3,3,1.0
Guwon,Viego,JUNGLE,1,0,0.0
HOYA,Ambessa,TOP,1,1,1.0
HOYA,Aurora,TOP,2,2,1.0
HOYA,Gnar,TOP,2,1,0.5
HOYA,Malphite,TOP,2,2,1.0
HOYA,Ornn,TOP,1,0,0.0
HOYA,Poppy,TOP,1,1,1.0
HOYA,Renekton,TOP,3,2,0.6666666666666666
HOYA,Rumble,TOP,2,0,0.0
HOYA,Sion,TOP,1,1,1.0
HOYA,Yone,TOP,1,1,1.0
HamBak,Qiyana,JUNGLE,1,1,1.0
HamBak,Vi,JUNGLE,1,0,0.0
HamBak,Wukong,JUNGLE,6,3,0.5
Hang,Alistar,SUPPORT,16,12,0.75
Hang,Braum,UNKNOWN,9,7,0.7777777777777778
Hang,Karma,UNKNOWN,6,5,0.8333333333333334
Hang,Leona,UNKNOWN,10,6,0.6
Hang,Nautilus,UNKNOWN,7,3,0.4285714285714285
Hang,Neeko,UNKNOWN,6,4,0.6666666666666666
Hang,Rakan,UNKNOWN,12,11,0.9166666666666666
Hang,Rell,UNKNOWN,12,8,0.6666666666666666
Hang,Renata Glasc,UNKNOWN,5,5,1.0
Hans Sama,Caitlyn,ADC,9,6,0.6666666666666666
Hans Sama,Corki,ADC,2,0,0.0
Hans Sama,Ezreal,ADC,12,9,0.75
Hans Sama,Kai'Sa,ADC,10,7,0.7
Hans Sama,Varus,ADC,9,6,0.6666666666666666
Hans Sama,Xayah,ADC,6,5,0.8333333333333334
Hans Sama,Yunara,ADC,1,0,0.0
Hazel,Aphelios,ADC,2,0,0.0
Hazel,Varus,ADC,1,0,0.0
Hazel,Yunara,ADC,3,1,0.3333333333333333
Hena,Ashe,ADC,1,0,0.0
Hena,Corki,ADC,2,1,0.5
Hena,Seraphine,ADC,1,0,0.0
Hena,Sivir,ADC,1,1,1.0
Hena,Varus,ADC,8,2,0.25
Hena,Yunara,ADC,2,1,0.5
Heng,Nocturne,JUNGLE,2,2,1.0
Heng,Qiyana,JUNGLE,1,1,1.0
Heng,Udyr,JUNGLE,1,0,0.0
Heng,Vi,JUNGLE,2,1,0.5
Heng,Wukong,JUNGLE,2,1,0.5
Heng,Xin Zhao,JUNGLE,6,2,0.3333333333333333
Heru,Azir,MID,2,0,0.0
Heru,Corki,MID,1,0,0.0
Heru,Orianna,MID,2,1,0.5
Heru,Qiyana,MID,1,0,0.0
Heru,Ryze,MID,3,0,0.0
Heru,Syndra,MID,1,0,0.0
Heru,Taliyah,MID,3,0,0.0
Heru,Yasuo,MID,1,0,0.0
Hery,Anivia,TOP,1,0,0.0
Hery,Gnar,TOP,5,1,0.2
Hery,Malphite,TOP,1,0,0.0
Hery,Rumble,TOP,2,1,0.5
Hery,Sion,TOP,8,2,0.25
Hery,Yorick,TOP,1,0,0.0
Hery,Zaahen,TOP,2,1,0.5
HongQ,Ahri,MID,2,1,0.5
HongQ,Anivia,MID,2,0,0.0
HongQ,Aurora,MID,1,1,1.0
HongQ,Azir,MID,1,0,0.0
HongQ,Corki,MID,1,0,0.0
HongQ,Galio,MID,1,0,0.0
HongQ,Jayce,MID,1,0,0.0
HongQ,Neeko,MID,3,2,0.6666666666666666
HongQ,Orianna,MID,3,3,1.0
HongQ,Ryze,MID,2,1,0.5
HongQ,Taliyah,MID,2,1,0.5
HongQ,Viktor,MID,2,2,1.0
HongQ,Ziggs,MID,2,1,0.5
Hope,Aphelios,ADC,2,1,0.5
Hope,Cassiopeia,ADC,1,1,1.0
Hope,Corki,ADC,22,15,0.6818181818181818
Hope,Ezreal,ADC,10,8,0.8
Hope,Jhin,ADC,15,10,0.6666666666666666
Hope,Jinx,ADC,7,6,0.8571428571428571
Hope,Kai'Sa,ADC,20,13,0.65
Hope,Kalista,ADC,7,5,0.7142857142857143
Hope,Lucian,ADC,7,2,0.2857142857142857
Hope,Miss Fortune,ADC,10,9,0.9
Hope,Sivir,ADC,12,10,0.8333333333333334
Hope,Varus,ADC,20,16,0.8
Hope,Yunara,ADC,2,1,0.5
Hope,Ziggs,ADC,7,6,0.8571428571428571
Hoya,Ambessa,UNKNOWN,11,4,0.3636363636363636
Hoya,Galio,UNKNOWN,7,2,0.2857142857142857
Hoya,Gnar,UNKNOWN,5,1,0.2
Hoya,Ornn,UNKNOWN,8,3,0.375
Hoya,Poppy,UNKNOWN,5,3,0.6
Hoya,Renekton,UNKNOWN,5,2,0.4
Hoya,Rumble,TOP,16,6,0.375
Hoya,Sion,UNKNOWN,12,5,0.4166666666666667
Hoya,Yorick,UNKNOWN,6,1,0.1666666666666666
Humanoid,Aurelion Sol,MID,5,4,0.8
Humanoid,Azir,MID,8,6,0.75
Humanoid,Corki,MID,2,1,0.5
Humanoid,Neeko,MID,1,1,1.0
Humanoid,Ryze,MID,1,0,0.0
Humanoid,Taliyah,MID,10,7,0.7
Humanoid,Viktor,MID,5,2,0.4
Humanoid,Yone,MID,10,5,0.5
Humanoid,Zoe,MID,1,1,1.0
Hype,Ashe,UNKNOWN,6,2,0.3333333333333333
Hype,Corki,UNKNOWN,11,5,0.4545454545454545
Hype,Ezreal,UNKNOWN,6,5,0.8333333333333334
Hype,Jhin,UNKNOWN,8,2,0.25
Hype,Kai'Sa,UNKNOWN,7,4,0.5714285714285714
Hype,Lucian,UNKNOWN,9,2,0.2222222222222222
Hype,Miss Fortune,UNKNOWN,10,2,0.2
Hype,Sivir,UNKNOWN,6,1,0.1666666666666666
Hype,Varus,UNKNOWN,12,3,0.25
Hype,Zeri,UNKNOWN,5,2,0.4
ISMA,Elise,JUNGLE,1,1,1.0
ISMA,Malphite,JUNGLE,1,0,0.0
ISMA,Nidalee,JUNGLE,5,1,0.2
ISMA,Nocturne,JUNGLE,1,0,0.0
ISMA,Sejuani,JUNGLE,13,4,0.3076923076923077
ISMA,Vi,JUNGLE,6,3,0.5
ISMA,Xin Zhao,JUNGLE,9,3,0.3333333333333333
Ice,Aphelios,ADC,2,1,0.5
Ice,Cassiopeia,ADC,1,0,0.0
Ice,Corki,ADC,7,2,0.2857142857142857
Ice,Jhin,ADC,7,2,0.2857142857142857
Ice,Smolder,ADC,1,0,0.0
Ice,Varus,ADC,10,5,0.5
IgNar,Alistar,SUPPORT,1,0,0.0
IgNar,Nautilus,SUPPORT,1,0,0.0
Impact,Gwen,TOP,1,0,0.0
Impact,K'Sante,TOP,5,2,0.4
Impact,Mordekaiser,TOP,1,0,0.0
Impact,Renekton,TOP,9,5,0.5555555555555556
Impact,Rumble,TOP,11,7,0.6363636363636364
Impact,Sion,TOP,9,5,0.5555555555555556
Inspired,Pantheon,JUNGLE,1,1,1.0
Inspired,Sejuani,JUNGLE,9,9,1.0
Inspired,Vi,JUNGLE,5,4,0.8
Inspired,Wukong,JUNGLE,5,5,1.0
Inspired,Xin Zhao,JUNGLE,13,13,1.0
Irrelevant,Gnar,UNKNOWN,6,2,0.3333333333333333
Irrelevant,K'Sante,UNKNOWN,5,3,0.6
Irrelevant,Rumble,UNKNOWN,7,2,0.2857142857142857
Isles,Alistar,SUPPORT,8,3,0.375
Isles,Bard,SUPPORT,1,1,1.0
Isles,Lulu,SUPPORT,1,1,1.0
Isles,Pantheon,SUPPORT,1,1,1.0
JNX,Jayce,UNKNOWN,5,0,0.0
JackeyLove,Ashe,UNKNOWN,9,7,0.7777777777777778
JackeyLove,Corki,UNKNOWN,8,7,0.875
JackeyLove,Ezreal,ADC,17,14,0.8235294117647058
JackeyLove,Jhin,UNKNOWN,12,7,0.5833333333333334
JackeyLove,Kai'Sa,UNKNOWN,8,7,0.875
JackeyLove,Kalista,UNKNOWN,10,10,1.0
JackeyLove,Lucian,UNKNOWN,10,9,0.9
JackeyLove,Miss Fortune,ADC,13,9,0.6923076923076923
JackeyLove,Sivir,UNKNOWN,10,9,0.9
JackeyLove,Varus,ADC,16,15,0.9375
JackeyLove,Xayah,ADC,15,13,0.8666666666666667
Jackies,Azir,MID,7,3,0.42857142857142855
Jackies,Orianna,MID,11,5,0.45454545454545453
Jackies,Ryze,MID,1,1,1.0
Jackies,Taliyah,MID,8,4,0.5
Jackies,Yone,MID,7,6,0.8571428571428571
JeongHoon,Alistar,UNKNOWN,6,2,0.3333333333333333
JeongHoon,Rell,UNKNOWN,6,0,0.0
JiaQi,Aphelios,ADC,2,1,0.5
JiaQi,Corki,ADC,10,1,0.1
JiaQi,Jhin,ADC,3,0,0.0
JiaQi,Varus,ADC,7,1,0.14285714285714285
JiaQi,Yunara,ADC,2,2,1.0
Jiaqi,Ezreal,UNKNOWN,5,0,0.0
JieJie,Lillia,UNKNOWN,6,4,0.6666666666666666
JieJie,Naafiri,UNKNOWN,7,5,0.7142857142857143
JieJie,Pantheon,UNKNOWN,6,1,0.1666666666666666
JieJie,Poppy,UNKNOWN,5,5,1.0
JieJie,Sejuani,UNKNOWN,8,3,0.375
JieJie,Skarner,UNKNOWN,8,6,0.75
JieJie,Vi,UNKNOWN,12,6,0.5
JieJie,Wukong,UNKNOWN,6,3,0.5
JieJie,Xin Zhao,UNKNOWN,12,5,0.4166666666666667
Jiejie,Elise,JUNGLE,1,1,1.0
Jiejie,Malphite,JUNGLE,1,1,1.0
Jiejie,Nocturne,JUNGLE,1,0,0.0
Jiejie,Pantheon,JUNGLE,2,0,0.0
Jiejie,Qiyana,JUNGLE,2,1,0.5
Jiejie,Vi,JUNGLE,3,1,0.3333333333333333
Jiejie,Wukong,JUNGLE,1,0,0.0
Jiwoo,Ashe,ADC,8,4,0.5
Jiwoo,Cassiopeia,ADC,1,0,0.0
Jiwoo,Corki,ADC,3,2,0.6666666666666666
Jiwoo,Ezreal,ADC,11,5,0.4545454545454545
Jiwoo,Jhin,ADC,8,2,0.25
Jiwoo,Kai'Sa,ADC,12,6,0.5
Jiwoo,Kalista,ADC,6,3,0.5
Jiwoo,Lucian,ADC,2,0,0.0
Jiwoo,Miss Fortune,ADC,7,5,0.7142857142857143
Jiwoo,Senna,ADC,5,1,0.2
Jiwoo,Sivir,ADC,9,0,0.0
Jiwoo,Varus,ADC,9,3,0.3333333333333333
Jiwoo,Xayah,ADC,7,4,0.5714285714285714
Jiwoo,Yunara,ADC,3,1,0.3333333333333333
Jiwoo,Zeri,ADC,8,4,0.5
JoJo,Alistar,UNKNOWN,7,4,0.5714285714285714
JoJo,Nautilus,UNKNOWN,6,1,0.1666666666666666
JoJo,Neeko,UNKNOWN,7,4,0.5714285714285714
JoJo,Rakan,UNKNOWN,8,5,0.625
Jojopyun,Ahri,MID,9,6,0.6666666666666666
Jojopyun,Akali,MID,1,1,1.0
Jojopyun,Azir,MID,16,8,0.5
Jojopyun,Corki,MID,1,1,1.0
Jojopyun,Jayce,MID,1,1,1.0
Jojopyun,Ryze,MID,9,4,0.4444444444444444
Jojopyun,Taliyah,MID,14,9,0.6428571428571429
Jojopyun,Yone,MID,14,10,0.7142857142857143
Jool,Orianna,UNKNOWN,6,3,0.5
Jopa,Corki,ADC,1,0,0.0
Jopa,Jinx,ADC,1,0,0.0
Jopa,Varus,ADC,2,2,1.0
Jopa,Yunara,ADC,2,0,0.0
Josedeodo,Vi,JUNGLE,11,4,0.36363636363636365
Josedeodo,Wukong,JUNGLE,6,4,0.6666666666666666
Josedeodo,Xin Zhao,JUNGLE,6,3,0.5
Juhan,Malphite,JUNGLE,1,0,0.0
Juhan,Pantheon,JUNGLE,1,0,0.0
Juhan,Qiyana,JUNGLE,1,0,0.0
Juhan,Sylas,JUNGLE,1,1,1.0
Juhan,Trundle,JUNGLE,1,0,0.0
Juhan,Wukong,JUNGLE,3,0,0.0
Jun,Alistar,SUPPORT,11,3,0.2727272727272727
Jun,Bard,SUPPORT,1,1,1.0
Jun,Elise,SUPPORT,1,1,1.0
Jun,Lulu,SUPPORT,1,0,0.0
Jun,Nautilus,SUPPORT,9,3,0.3333333333333333
Jun,Neeko,SUPPORT,5,2,0.4
Jun,Poppy,SUPPORT,5,4,0.8
Jun,Rakan,SUPPORT,2,2,1.0
Jun,Rell,SUPPORT,11,6,0.5454545454545454
JunJia,Jayce,JUNGLE,1,0,0.0
JunJia,Malphite,JUNGLE,3,2,0.6666666666666666
JunJia,Nocturne,JUNGLE,1,1,1.0
JunJia,Vi,JUNGLE,4,2,0.5
JunJia,Wukong,JUNGLE,2,0,0.0
Junhao,Malphite,JUNGLE,1,0,0.0
Junhao,Naafiri,JUNGLE,5,3,0.6
Junhao,Nocturne,JUNGLE,1,0,0.0
Junhao,Qiyana,JUNGLE,1,0,0.0
Junhao,Vi,JUNGLE,12,1,0.08333333333333333
Junhao,Wukong,JUNGLE,13,1,0.07692307692307693
Junhao,Xin Zhao,JUNGLE,9,3,0.3333333333333333
Jwei,Alistar,SUPPORT,19,7,0.3684210526315789
Jwei,Braum,SUPPORT,6,1,0.1666666666666666
Jwei,Leona,SUPPORT,1,0,0.0
Jwei,Lulu,SUPPORT,2,1,0.5
Jwei,Nautilus,SUPPORT,25,3,0.12
Jwei,Neeko,SUPPORT,15,6,0.4
Jwei,Pantheon,SUPPORT,1,0,0.0
Jwei,Rakan,SUPPORT,10,3,0.3
Jwei,Rell,SUPPORT,22,5,0.22727272727272727
Jwei,Renata Glasc,SUPPORT,10,3,0.3
Jwei,Senna,SUPPORT,1,0,0.0
Jwei,Seraphine,SUPPORT,1,0,0.0
Jwei,Thresh,SUPPORT,1,0,0.0
Kael,Alistar,SUPPORT,15,10,0.6666666666666666
Kael,Bard,SUPPORT,12,10,0.8333333333333334
Kael,Braum,SUPPORT,10,8,0.8
Kael,Karma,SUPPORT,7,4,0.5714285714285714
Kael,Leona,SUPPORT,18,12,0.6666666666666666
Kael,Lulu,SUPPORT,7,3,0.42857142857142855
Kael,Nautilus,SUPPORT,10,5,0.5
Kael,Neeko,SUPPORT,13,11,0.8461538461538461
Kael,Pantheon,SUPPORT,3,2,0.6666666666666666
Kael,Poppy,SUPPORT,8,5,0.625
Kael,Rakan,SUPPORT,16,12,0.75
Kael,Rell,SUPPORT,20,15,0.75
Kael,Renata Glasc,SUPPORT,8,7,0.875
Kael,Thresh,SUPPORT,1,1,1.0
Kamiloo,Akali,MID,1,0,0.0
Kamiloo,Azir,MID,7,2,0.2857142857142857
Kamiloo,Neeko,MID,1,0,0.0
Kamiloo,Orianna,MID,1,1,1.0
Kamiloo,Ryze,MID,2,0,0.0
Kamiloo,Sylas,MID,5,1,0.2
Kamiloo,Taliyah,MID,1,0,0.0
Kamiloo,Tristana,MID,5,0,0.0
Kamiloo,Viktor,MID,9,1,0.1111111111111111
Kanavi,Jarvan IV,JUNGLE,10,10,1.0
Kanavi,Lee Sin,JUNGLE,6,5,0.8333333333333334
Kanavi,Naafiri,JUNGLE,10,8,0.8
Kanavi,Nidalee,JUNGLE,8,7,0.875
Kanavi,Pantheon,JUNGLE,10,9,0.9
Kanavi,Sejuani,JUNGLE,11,7,0.6363636363636364
Kanavi,Skarner,JUNGLE,14,12,0.8571428571428571
Kanavi,Trundle,JUNGLE,6,5,0.8333333333333334
Kanavi,Vi,JUNGLE,17,14,0.8235294117647058
Kanavi,Viego,JUNGLE,5,3,0.6
Kanavi,Wukong,JUNGLE,12,9,0.75
Kanavi,Xin Zhao,JUNGLE,20,15,0.75
Karis,Ahri,MID,8,3,0.375
Karis,Akali,MID,9,6,0.6666666666666666
Karis,Annie,MID,5,3,0.6
Karis,Aurora,MID,16,3,0.1875
Karis,Azir,MID,16,7,0.4375
Karis,Corki,MID,2,1,0.5
Karis,Mel,MID,1,0,0.0
Karis,Orianna,MID,9,2,0.2222222222222222
Karis,Ryze,MID,20,12,0.6
Karis,Sylas,MID,11,5,0.45454545454545453
Karis,Syndra,MID,1,0,0.0
Karis,Taliyah,MID,20,6,0.3
Karis,Viktor,MID,5,1,0.2
Kaze,Orianna,UNKNOWN,6,3,0.5
Keduii,Corki,UNKNOWN,9,2,0.2222222222222222
Keduii,Ezreal,UNKNOWN,5,1,0.2
Keine,Ahri,UNKNOWN,5,1,0.2
Keine,Azir,UNKNOWN,5,1,0.2
Kellin,Alistar,SUPPORT,15,9,0.6
Kellin,Bard,SUPPORT,1,1,1.0
Kellin,Braum,SUPPORT,11,4,0.3636363636363636
Kellin,Leona,SUPPORT,14,6,0.42857142857142855
Kellin,Lulu,SUPPORT,3,1,0.3333333333333333
Kellin,Milio,SUPPORT,1,1,1.0
Kellin,Nami,SUPPORT,1,1,1.0
Kellin,Nautilus,SUPPORT,1,1,1.0
Kellin,Neeko,SUPPORT,12,3,0.25
Kellin,Pantheon,SUPPORT,3,2,0.6666666666666666
Kellin,Rakan,SUPPORT,13,8,0.6153846153846154
Kellin,Rell,SUPPORT,14,4,0.2857142857142857
Kellin,Renata Glasc,SUPPORT,6,2,0.3333333333333333
Keria,Alistar,SUPPORT,10,5,0.5
Keria,Bard,SUPPORT,13,10,0.7692307692307693
Keria,Braum,SUPPORT,7,4,0.5714285714285714
Keria,Lulu,SUPPORT,2,2,1.0
Keria,Milio,SUPPORT,1,0,0.0
Keria,Nami,SUPPORT,1,1,1.0
Keria,Neeko,SUPPORT,11,7,0.6363636363636364
Keria,Pantheon,SUPPORT,2,1,0.5
Keria,Poppy,SUPPORT,14,9,0.6428571428571429
Keria,Rakan,SUPPORT,14,12,0.8571428571428571
Keria,Rell,SUPPORT,6,5,0.8333333333333334
Keria,Renata Glasc,SUPPORT,7,2,0.2857142857142857
Keria,Thresh,SUPPORT,2,1,0.5
Keshi,Ambessa,TOP,3,1,0.3333333333333333
Keshi,Gnar,TOP,1,0,0.0
Keshi,Gwen,TOP,1,0,0.0
Keshi,Malphite,TOP,1,0,0.0
Keshi,Renekton,TOP,3,0,0.0
Keshi,Rumble,TOP,1,0,0.0
Kiin,Ambessa,TOP,7,6,0.8571428571428571
Kiin,Anivia,TOP,2,2,1.0
Kiin,Aurora,TOP,7,5,0.7142857142857143
Kiin,Camille,TOP,5,4,0.8
Kiin,Gwen,TOP,22,20,0.9090909090909091
Kiin,Jayce,TOP,10,9,0.9
Kiin,K'Sante,TOP,12,9,0.75
